Week,Agency_ID,Channel_ID,Route_ID,Client_ID,Product_ID,Weekly_Units_Sold,Weekly_Sales_Price,Dev_uni_proxima,Dev_proxima,Unit_Demand
3,1110,7,3317,1767783,34053,2,9.0,0,0.0,2
3,1110,7,3317,1767783,35141,1,20.5,0,0.0,1
3,1110,7,3317,1767783,35144,4,82.0,0,0.0,4
3,1110,7,3317,1767783,35651,22,165.0,0,0.0,22
3,1110,7,3317,1833830,1212,9,75.42,0,0.0,9
3,1110,7,3317,1833830,1220,3,22.92,0,0.0,3
3,1110,7,3317,1833830,1240,13,108.94,0,0.0,13
3,1110,7,3317,1833830,1242,16,122.24,0,0.0,16
3,1110,7,3317,1833830,1250,23,175.72,0,0.0,23
3,1110,7,3317,1833830,1309,13,87.88,0,0.0,13
3,1110,7,3317,1833830,1644,20,91.6,0,0.0,20
3,1110,7,3317,1833830,3894,5,46.75,0,0.0,5
3,1110,7,3317,1833830,3919,10,45.8,0,0.0,10
3,1110,7,3317,1833830,4280,8,48.0,0,0.0,8
3,1110,7,3317,1833830,30571,8,50.0,0,0.0,8
3,1110,7,3317,1833830,32393,15,45.3,0,0.0,15
3,1110,7,3317,1833830,34053,18,81.0,0,0.0,18
3,1110,7,3317,1833830,35651,18,135.0,0,0.0,18
3,1110,7,3317,1833830,37057,5,37.5,0,0.0,5
3,1110,7,3317,1833830,42434,10,45.8,0,0.0,10
3,1110,7,3317,1855401,1125,57,547.2,0,0.0,57
3,1110,7,3317,1855401,5380,10,74.1,0,0.0,10
3,1110,7,3317,1855401,35144,2,41.0,0,0.0,2
3,1110,7,3317,1855401,47611,1,17.15,0,0.0,1
3,1110,7,3317,1864906,325,1,8.15,0,0.0,1
3,1110,7,3317,1864906,1212,5,41.9,0,0.0,5
3,1110,7,3317,1864906,1216,1,8.38,0,0.0,1
3,1110,7,3317,1864906,1220,3,22.92,0,0.0,3
3,1110,7,3317,1864906,1238,4,39.32,0,0.0,4
3,1110,7,3317,1864906,1240,7,58.66,0,0.0,7
3,1110,7,3317,1864906,1250,13,99.32,0,0.0,13
3,1110,7,3317,1864906,1309,2,13.52,0,0.0,2
3,1110,7,3317,1864906,3333,2,20.28,0,0.0,2
3,1110,7,3317,1864906,3894,2,18.7,0,0.0,2
3,1110,7,3317,1864906,3919,5,22.9,0,0.0,5
3,1110,7,3317,1864906,4280,3,18.0,0,0.0,3
3,1110,7,3317,1864906,5310,13,68.64,0,0.0,13
3,1110,7,3317,1864906,5328,1,8.15,0,0.0,1
3,1110,7,3317,1864906,5380,2,14.82,0,0.0,2
3,1110,7,3317,1864906,30214,2,18.0,0,0.0,2
3,1110,7,3317,1864906,30215,2,18.0,0,0.0,2
3,1110,7,3317,1864906,30531,3,23.34,0,0.0,3
3,1110,7,3317,1864906,30568,5,35.2,0,0.0,5
3,1110,7,3317,1864906,30571,10,62.5,0,0.0,10
3,1110,7,3317,1864906,30574,12,75.0,0,0.0,12
3,1110,7,3317,1864906,31031,3,27.0,0,0.0,3
3,1110,7,3317,1864906,31309,2,12.5,0,0.0,2
3,1110,7,3317,1864906,31506,4,25.0,0,0.0,4
3,1110,7,3317,1864906,31717,1,6.0,0,0.0,1
3,1110,7,3317,1864906,32393,2,6.04,0,0.0,2
3,1110,7,3317,1864906,32819,2,17.78,0,0.0,2
3,1110,7,3317,1864906,32933,2,14.08,0,0.0,2
3,1110,7,3317,1864906,33871,3,23.34,0,0.0,3
3,1110,7,3317,1864906,34053,3,13.5,0,0.0,3
3,1110,7,3317,1864906,35651,11,82.5,0,0.0,11
3,1110,7,3317,1864906,37057,10,75.0,0,0.0,10
3,1110,7,3317,1864906,41938,6,59.46,0,0.0,6
3,1110,7,3317,1879017,323,3,24.45,0,0.0,3
3,1110,7,3317,1879017,1212,2,16.76,0,0.0,2
3,1110,7,3317,1879017,1220,4,30.56,0,0.0,4
3,1110,7,3317,1879017,1238,5,49.15,0,0.0,5
3,1110,7,3317,1879017,1240,5,41.9,0,0.0,5
3,1110,7,3317,1879017,1250,9,68.76,0,0.0,9
3,1110,7,3317,1879017,1309,4,27.04,0,0.0,4
3,1110,7,3317,1879017,1643,5,22.9,0,0.0,5
3,1110,7,3317,1879017,3919,10,45.8,0,0.0,10
3,1110,7,3317,1879017,4270,6,50.28,0,0.0,6
3,1110,7,3317,1879017,4280,4,24.0,0,0.0,4
3,1110,7,3317,1879017,32393,10,30.2,0,0.0,10
3,1110,7,3317,1879017,34053,5,22.5,0,0.0,5
3,1110,7,3317,1879017,35651,10,75.0,0,0.0,10
3,1110,7,3317,1879017,41938,2,19.82,0,0.0,2
3,1110,7,3317,1879017,42434,10,45.8,0,0.0,10
3,1110,7,3317,1885199,1125,57,547.2,0,0.0,57
3,1110,7,3317,1885199,1146,2,42.78,0,0.0,2
3,1110,7,3317,1885199,2233,25,498.5,0,0.0,25
3,1110,7,3317,1885199,36410,20,260.0,0,0.0,20
3,1110,7,3317,1885199,42470,19,256.5,0,0.0,19
3,1110,7,3317,1885199,47336,10,124.0,0,0.0,10
3,1110,7,3317,1885564,641,1,40.95,0,0.0,1
3,1110,7,3317,1885564,714,6,182.4,0,0.0,6
3,1110,7,3317,1885564,49185,41,707.66,0,0.0,41
3,1110,7,3317,1898567,323,2,16.3,0,0.0,2
3,1110,7,3317,1898567,325,2,16.3,0,0.0,2
3,1110,7,3317,1898567,1212,1,8.38,0,0.0,1
3,1110,7,3317,1898567,1240,4,33.52,0,0.0,4
3,1110,7,3317,1898567,1242,3,22.92,0,0.0,3
3,1110,7,3317,1898567,1250,6,45.84,0,0.0,6
3,1110,7,3317,1898567,3894,4,37.4,0,0.0,4
3,1110,7,3317,1898567,5310,3,15.84,0,0.0,3
3,1110,7,3317,1898567,5337,1,8.15,0,0.0,1
3,1110,7,3317,1898567,5380,1,7.41,0,0.0,1
3,1110,7,3317,1898567,5621,1,8.15,0,0.0,1
3,1110,7,3317,1898567,30531,4,31.12,0,0.0,4
3,1110,7,3317,1898567,30571,3,18.75,0,0.0,3
3,1110,7,3317,1898567,30574,4,25.0,0,0.0,4
3,1110,7,3317,1898567,31309,4,25.0,0,0.0,4
3,1110,7,3317,1898567,31506,4,25.0,0,0.0,4
3,1110,7,3317,1898567,32819,1,8.89,0,0.0,1
3,1110,7,3317,1898567,34053,1,4.5,0,0.0,1
3,1110,7,3317,1898567,35651,9,67.5,0,0.0,9
3,1110,7,3317,1898567,36130,3,11.1,0,0.0,3
3,1110,7,3317,1898567,41938,5,49.55,0,0.0,5
3,1110,7,3317,1898567,42434,3,13.74,0,0.0,3
3,1110,7,3317,2012496,323,2,16.3,0,0.0,2
3,1110,7,3317,2012496,1212,1,8.38,0,0.0,1
3,1110,7,3317,2012496,1216,1,8.38,0,0.0,1
3,1110,7,3317,2012496,1238,3,29.49,0,0.0,3
3,1110,7,3317,2012496,1240,3,25.14,0,0.0,3
3,1110,7,3317,2012496,1242,3,22.92,0,0.0,3
3,1110,7,3317,2012496,1250,5,38.2,0,0.0,5
3,1110,7,3317,2012496,1309,2,13.52,0,0.0,2
3,1110,7,3317,2012496,5354,1,9.63,0,0.0,1
3,1110,7,3317,2012496,31717,2,12.0,0,0.0,2
3,1110,7,3317,2012496,34053,5,22.5,0,0.0,5
3,1110,7,3317,2012496,35141,1,20.5,0,0.0,1
3,1110,7,3317,2012496,35144,1,20.5,0,0.0,1
3,1110,7,3317,2012496,41938,3,29.73,0,0.0,3
3,1110,7,3317,2060910,641,3,122.85,0,0.0,3
3,1110,7,3317,2060910,1146,8,171.12,0,0.0,8
3,1110,7,3317,2060910,2233,9,179.46,0,0.0,9
3,1110,7,3317,2060910,36410,5,65.0,0,0.0,5
3,1110,7,3317,2060910,49185,16,276.16,0,0.0,16
3,1110,7,3317,2060911,1187,1,148.5,0,0.0,1
3,1110,7,3317,2111682,145,2,39.5,0,0.0,2
3,1110,7,3317,2111682,323,1,8.15,0,0.0,1
3,1110,7,3317,2111682,328,1,8.15,0,0.0,1
3,1110,7,3317,2111682,1146,12,256.68,0,0.0,12
3,1110,7,3317,2111682,1240,6,50.28,0,0.0,6
3,1110,7,3317,2111682,1242,1,7.64,0,0.0,1
3,1110,7,3317,2111682,1250,6,45.84,0,0.0,6
3,1110,7,3317,2111682,1309,2,13.52,0,0.0,2
3,1110,7,3317,2111682,1643,3,13.74,0,0.0,3
3,1110,7,3317,2111682,1644,8,36.64,2,9.16,6
3,1110,7,3317,2111682,2233,13,259.22,0,0.0,13
3,1110,7,3317,2111682,3894,4,37.4,0,0.0,4
3,1110,7,3317,2111682,5337,2,16.3,0,0.0,2
3,1110,7,3317,2111682,5380,2,14.82,0,0.0,2
3,1110,7,3317,2111682,30571,6,37.5,0,0.0,6
3,1110,7,3317,2111682,30574,6,37.5,1,6.25,5
3,1110,7,3317,2111682,31309,3,18.75,0,0.0,3
3,1110,7,3317,2111682,31506,8,50.0,0,0.0,8
3,1110,7,3317,2111682,31688,44,286.0,0,0.0,44
3,1110,7,3317,2111682,31689,10,65.0,0,0.0,10
3,1110,7,3317,2111682,31717,1,6.0,0,0.0,1
3,1110,7,3317,2111682,32933,3,21.12,0,0.0,3
3,1110,7,3317,2111682,34053,2,9.0,0,0.0,2
3,1110,7,3317,2111682,35141,5,102.5,0,0.0,5
3,1110,7,3317,2111682,35144,101,2070.5,0,0.0,101
3,1110,7,3317,2111682,35651,8,60.0,0,0.0,8
3,1110,7,3317,2111682,36410,1,13.0,0,0.0,1
3,1110,7,3317,2111682,37057,5,37.5,0,0.0,5
3,1110,7,3317,2111682,42434,3,13.74,2,9.16,1
3,1110,7,3317,2111682,47336,3,37.2,1,12.4,2
3,1110,7,3317,2111682,47611,10,171.5,0,0.0,10
3,1110,7,3317,2190132,1242,1,7.64,0,0.0,1
3,1110,7,3317,2190132,1250,2,15.28,0,0.0,2
3,1110,7,3317,2190132,1309,1,6.76,0,0.0,1
3,1110,7,3317,2190132,3894,1,9.35,0,0.0,1
3,1110,7,3317,2190132,5310,2,10.56,0,0.0,2
3,1110,7,3317,2190132,30531,3,23.34,0,0.0,3
3,1110,7,3317,2190132,30571,3,18.75,0,0.0,3
3,1110,7,3317,2190132,31309,2,12.5,0,0.0,2
3,1110,7,3317,2190132,31506,2,12.5,0,0.0,2
3,1110,7,3317,2190132,34053,1,4.5,0,0.0,1
3,1110,7,3317,2190132,37057,2,15.0,0,0.0,2
3,1110,7,3317,2190134,1146,1,21.39,0,0.0,1
3,1110,7,3317,2190134,2233,1,19.94,0,0.0,1
3,1110,7,3317,2240747,1242,5,38.2,0,0.0,5
3,1110,7,3317,2240747,1309,2,13.52,0,0.0,2
3,1110,7,3317,2240747,1644,20,91.6,0,0.0,20
3,1110,7,3317,2240747,5310,5,26.4,0,0.0,5
3,1110,7,3317,2240747,5345,2,13.52,0,0.0,2
3,1110,7,3317,2240747,5380,2,14.82,0,0.0,2
3,1110,7,3317,2240747,31506,5,31.25,0,0.0,5
3,1110,7,3317,2240747,31688,20,130.0,0,0.0,20
3,1110,7,3317,2240747,31717,8,48.0,0,0.0,8
3,1110,7,3317,2240747,32393,5,15.1,0,0.0,5
3,1110,7,3317,2240747,34053,5,22.5,0,0.0,5
3,1110,7,3317,2240747,35651,5,37.5,0,0.0,5
3,1110,7,3317,2240747,37057,5,37.5,0,0.0,5
3,1110,7,3317,2290851,1146,14,299.46,0,0.0,14
3,1110,7,3317,2341768,1039,4,121.6,0,0.0,4
3,1110,7,3317,2341768,31684,10,65.0,0,0.0,10
3,1110,7,3317,2341768,35141,1,20.5,0,0.0,1
3,1110,7,3317,2341768,35144,8,164.0,0,0.0,8
3,1110,7,3317,2341768,36410,2,26.0,0,0.0,2
3,1110,7,3317,2341843,1212,5,41.9,0,0.0,5
3,1110,7,3317,2341843,1220,4,30.56,0,0.0,4
3,1110,7,3317,2341843,1238,5,49.15,0,0.0,5
3,1110,7,3317,2341843,1240,6,50.28,0,0.0,6
3,1110,7,3317,2341843,1242,3,22.92,0,0.0,3
3,1110,7,3317,2341843,1250,10,76.4,0,0.0,10
3,1110,7,3317,2341843,1643,4,18.32,0,0.0,4
3,1110,7,3317,2341843,1644,6,27.48,0,0.0,6
3,1110,7,3317,2341843,3894,6,56.1,0,0.0,6
3,1110,7,3317,2341843,3919,4,18.32,0,0.0,4
3,1110,7,3317,2341843,4280,5,30.0,0,0.0,5
3,1110,7,3317,2341843,5310,7,36.96,0,0.0,7
3,1110,7,3317,2341843,5380,6,44.46,0,0.0,6
3,1110,7,3317,2341843,30531,3,23.34,0,0.0,3
3,1110,7,3317,2341843,30571,10,62.5,0,0.0,10
3,1110,7,3317,2341843,30574,5,31.25,0,0.0,5
3,1110,7,3317,2341843,31309,8,50.0,0,0.0,8
3,1110,7,3317,2341843,31506,8,50.0,0,0.0,8
3,1110,7,3317,2341843,32393,4,12.08,0,0.0,4
3,1110,7,3317,2341843,35651,15,112.5,0,0.0,15
3,1110,7,3317,2341843,37057,6,45.0,0,0.0,6
3,1110,7,3317,2341843,42434,6,27.48,0,0.0,6
3,1110,7,3317,2341991,33794,100,50.0,0,0.0,100
3,1110,7,3317,2341991,35141,5,102.5,0,0.0,5
3,1110,7,3317,2341991,35144,14,287.0,0,0.0,14
3,1110,7,3317,2342281,1240,1,8.38,0,0.0,1
3,1110,7,3317,2342281,1250,8,61.12,0,0.0,8
3,1110,7,3317,2342281,3894,10,93.5,0,0.0,10
3,1110,7,3317,2342281,30571,4,25.0,0,0.0,4
3,1110,7,3317,2342281,30574,3,18.75,0,0.0,3
3,1110,7,3317,2342281,34053,4,18.0,0,0.0,4
3,1110,7,3317,2342281,37057,2,15.0,0,0.0,2
3,1110,7,3317,2342633,641,5,204.75,0,0.0,5
3,1110,7,3317,2342633,1126,3,50.4,0,0.0,3
3,1110,7,3317,2342633,1309,1,6.76,0,0.0,1
3,1110,7,3317,2342633,4280,2,12.0,0,0.0,2
3,1110,7,3317,2342633,5337,2,16.3,0,0.0,2
3,1110,7,3317,2342633,31309,1,6.25,0,0.0,1
3,1110,7,3317,2342633,31688,6,39.0,0,0.0,6
3,1110,7,3317,2342633,32393,1,3.02,0,0.0,1
3,1110,7,3317,2342633,35141,8,164.0,0,0.0,8
3,1110,7,3317,2342633,35144,19,389.5,0,0.0,19
3,1110,7,3317,2342633,35651,7,52.5,0,0.0,7
3,1110,7,3317,2342633,36410,2,26.0,0,0.0,2
3,1110,7,3317,2342633,47336,1,12.4,0,0.0,1
3,1110,7,3317,2342698,1146,7,149.73,0,0.0,7
3,1110,7,3317,2342698,1187,1,148.5,0,0.0,1
3,1110,7,3317,2355116,1146,60,1283.4,0,0.0,60
3,1110,7,3317,2355116,31688,80,520.0,0,0.0,80
3,1110,7,3317,2355116,48077,48,684.48,0,0.0,48
3,1110,7,3317,2364867,2233,1,19.94,0,0.0,1
3,1110,7,3317,2398070,1240,5,41.9,0,0.0,5
3,1110,7,3317,2398070,1242,5,38.2,0,0.0,5
3,1110,7,3317,2398070,1250,32,244.48,0,0.0,32
3,1110,7,3317,2398070,3333,17,172.38,0,0.0,17
3,1110,7,3317,2398070,5310,15,79.2,0,0.0,15
3,1110,7,3317,2398070,5345,5,33.8,0,0.0,5
3,1110,7,3317,2398070,5350,5,48.15,0,0.0,5
3,1110,7,3317,2398070,5354,5,48.15,0,0.0,5
3,1110,7,3317,2398070,30531,12,93.36,0,0.0,12
3,1110,7,3317,2398070,31309,15,93.75,0,0.0,15
3,1110,7,3317,2398070,35651,45,337.5,0,0.0,45
3,1110,7,3317,2398070,37057,15,112.5,0,0.0,15
3,1110,7,3317,2398070,41938,5,49.55,0,0.0,5
3,1110,7,3317,2398070,42434,8,36.64,0,0.0,8
3,1110,7,3317,2398202,1039,2,60.8,0,0.0,2
3,1110,7,3317,2398202,2233,1,19.94,0,0.0,1
3,1110,7,3317,2398381,145,2,39.5,0,0.0,2
3,1110,7,3317,2398381,641,19,778.05,0,0.0,19
3,1110,7,3317,2398381,1146,7,149.73,0,0.0,7
3,1110,7,3317,2398381,1643,1,4.58,0,0.0,1
3,1110,7,3317,2398381,4280,2,12.0,0,0.0,2
3,1110,7,3317,2398381,31688,15,97.5,0,0.0,15
3,1110,7,3317,2398381,32936,1,7.04,0,0.0,1
3,1110,7,3317,2398381,33794,100,50.0,0,0.0,100
3,1110,7,3317,2398654,323,4,32.6,0,0.0,4
3,1110,7,3317,2398654,325,4,32.6,0,0.0,4
3,1110,7,3317,2398654,328,4,32.6,0,0.0,4
3,1110,7,3317,2398654,1212,4,33.52,0,0.0,4
3,1110,7,3317,2398654,1216,4,33.52,0,0.0,4
3,1110,7,3317,2398654,1220,8,61.12,0,0.0,8
3,1110,7,3317,2398654,1238,8,78.64,0,0.0,8
3,1110,7,3317,2398654,1240,20,167.6,0,0.0,20
3,1110,7,3317,2398654,1242,8,61.12,0,0.0,8
3,1110,7,3317,2398654,1250,20,152.8,0,0.0,20
3,1110,7,3317,2398654,1309,8,54.08,0,0.0,8
3,1110,7,3317,2398654,1643,10,45.8,0,0.0,10
3,1110,7,3317,2398654,1644,10,45.8,0,0.0,10
3,1110,7,3317,2398654,3894,6,56.1,0,0.0,6
3,1110,7,3317,2398654,4085,6,36.9,0,0.0,6
3,1110,7,3317,2398654,4280,8,48.0,0,0.0,8
3,1110,7,3317,2398654,5310,14,73.92,0,0.0,14
3,1110,7,3317,2398654,5354,4,38.52,0,0.0,4
3,1110,7,3317,2398654,5380,8,59.28,0,0.0,8
3,1110,7,3317,2398654,30531,8,62.24,0,0.0,8
3,1110,7,3317,2398654,30548,3,16.14,0,0.0,3
3,1110,7,3317,2398654,30551,3,16.14,0,0.0,3
3,1110,7,3317,2398654,30554,3,16.14,0,0.0,3
3,1110,7,3317,2398654,30571,16,100.0,0,0.0,16
3,1110,7,3317,2398654,30574,16,100.0,0,0.0,16
3,1110,7,3317,2398654,31309,8,50.0,0,0.0,8
3,1110,7,3317,2398654,31506,8,50.0,0,0.0,8
3,1110,7,3317,2398654,31717,14,84.0,0,0.0,14
3,1110,7,3317,2398654,32393,2,6.04,0,0.0,2
3,1110,7,3317,2398654,32933,4,28.16,0,0.0,4
3,1110,7,3317,2398654,32936,4,28.16,0,0.0,4
3,1110,7,3317,2398654,33871,4,31.12,0,0.0,4
3,1110,7,3317,2398654,34053,8,36.0,0,0.0,8
3,1110,7,3317,2398654,35651,20,150.0,0,0.0,20
3,1110,7,3317,2398654,37057,15,112.5,0,0.0,15
3,1110,7,3317,2398654,42434,12,54.96,0,0.0,12
3,1110,7,3317,4216647,325,8,65.2,0,0.0,8
3,1110,7,3317,4216647,328,8,65.2,0,0.0,8
3,1110,7,3317,4216647,1212,5,41.9,0,0.0,5
3,1110,7,3317,4216647,1220,12,91.68,0,0.0,12
3,1110,7,3317,4216647,1232,5,91.2,2,36.48,3
3,1110,7,3317,4216647,1238,15,147.45,0,0.0,15
3,1110,7,3317,4216647,1240,28,234.64,0,0.0,28
3,1110,7,3317,4216647,1242,22,168.08,0,0.0,22
3,1110,7,3317,4216647,1250,84,641.76,0,0.0,84
3,1110,7,3317,4216647,1643,10,45.8,0,0.0,10
3,1110,7,3317,4216647,1644,20,91.6,0,0.0,20
3,1110,7,3317,4216647,2233,5,99.7,0,0.0,5
3,1110,7,3317,4216647,3526,6,32.76,0,0.0,6
3,1110,7,3317,4216647,3894,30,280.5,0,0.0,30
3,1110,7,3317,4216647,4245,7,73.36,0,0.0,7
3,1110,7,3317,4216647,5310,45,237.6,0,0.0,45
3,1110,7,3317,4216647,5328,6,48.9,0,0.0,6
3,1110,7,3317,4216647,5337,7,57.05,0,0.0,7
3,1110,7,3317,4216647,5380,20,148.2,0,0.0,20
3,1110,7,3317,4216647,5621,9,73.35,0,0.0,9
3,1110,7,3317,4216647,30551,6,32.28,0,0.0,6
3,1110,7,3317,4216647,30554,8,43.04,0,0.0,8
3,1110,7,3317,4216647,30568,14,98.56,0,0.0,14
3,1110,7,3317,4216647,30571,52,325.0,0,0.0,52
3,1110,7,3317,4216647,30574,52,325.0,0,0.0,52
3,1110,7,3317,4216647,31309,30,187.5,0,0.0,30
3,1110,7,3317,4216647,32393,45,135.9,0,0.0,45
3,1110,7,3317,4216647,35651,30,225.0,0,0.0,30
3,1110,7,3317,4216647,37057,24,180.0,0,0.0,24
3,1110,7,3317,4216647,42434,20,91.6,0,0.0,20
3,1110,7,3317,4222205,1187,1,148.5,0,0.0,1
3,1110,7,3317,4222205,36410,1,13.0,0,0.0,1
3,1110,7,3317,4288298,323,3,24.45,0,0.0,3
3,1110,7,3317,4288298,325,3,24.45,0,0.0,3
3,1110,7,3317,4288298,328,3,24.45,0,0.0,3
3,1110,7,3317,4288298,1212,4,33.52,0,0.0,4
3,1110,7,3317,4288298,1216,2,16.76,0,0.0,2
3,1110,7,3317,4288298,1238,5,49.15,0,0.0,5
3,1110,7,3317,4288298,1240,5,41.9,0,0.0,5
3,1110,7,3317,4288298,1242,10,76.4,0,0.0,10
3,1110,7,3317,4288298,1250,15,114.6,0,0.0,15
3,1110,7,3317,4288298,3894,5,46.75,0,0.0,5
3,1110,7,3317,4288298,4280,10,60.0,0,0.0,10
3,1110,7,3317,4288298,5310,5,26.4,0,0.0,5
3,1110,7,3317,4288298,30531,5,38.9,0,0.0,5
3,1110,7,3317,4288298,30571,15,93.75,0,0.0,15
3,1110,7,3317,4288298,30574,10,62.5,0,0.0,10
3,1110,7,3317,4288298,34053,9,40.5,0,0.0,9
3,1110,7,3317,4288298,35651,10,75.0,0,0.0,10
3,1110,7,3317,4288298,37057,5,37.5,0,0.0,5
3,1110,7,3317,4328487,1242,1,7.64,0,0.0,1
3,1110,7,3317,4328487,1250,1,7.64,0,0.0,1
3,1110,7,3317,4328487,3894,1,9.35,0,0.0,1
3,1110,7,3317,4328487,30571,2,12.5,0,0.0,2
3,1110,7,3317,4328487,30574,2,12.5,0,0.0,2
3,1110,7,3317,4328487,31309,1,6.25,0,0.0,1
3,1110,7,3317,4328487,31506,1,6.25,0,0.0,1
3,1110,7,3317,4328487,32393,1,3.02,0,0.0,1
3,1110,7,3317,4328487,34053,1,4.5,0,0.0,1
3,1110,7,3317,4328487,37057,1,7.5,0,0.0,1
3,1110,7,3317,4353133,35141,6,123.0,0,0.0,6
3,1110,7,3317,4353133,35144,29,594.5,0,0.0,29
3,1110,7,3317,4353133,47336,2,24.8,0,0.0,2
3,1110,7,3317,4353140,1146,5,106.95,0,0.0,5
3,1110,7,3317,4353140,36410,3,39.0,0,0.0,3
3,1110,7,3317,4353150,1212,3,25.14,0,0.0,3
3,1110,7,3317,4353150,1238,5,49.15,0,0.0,5
3,1110,7,3317,4353150,1242,5,38.2,0,0.0,5
3,1110,7,3317,4353150,1250,10,76.4,0,0.0,10
3,1110,7,3317,4353150,1309,3,20.28,0,0.0,3
3,1110,7,3317,4353150,3333,3,30.42,0,0.0,3
3,1110,7,3317,4353150,3894,5,46.75,0,0.0,5
3,1110,7,3317,4353150,3919,5,22.9,0,0.0,5
3,1110,7,3317,4353150,5337,2,16.3,0,0.0,2
3,1110,7,3317,4353150,5380,3,22.23,0,0.0,3
3,1110,7,3317,4353150,30531,5,38.9,0,0.0,5
3,1110,7,3317,4353150,30571,12,75.0,0,0.0,12
3,1110,7,3317,4353150,30574,12,75.0,0,0.0,12
3,1110,7,3317,4353150,32393,3,9.06,0,0.0,3
3,1110,7,3317,4353150,32933,5,35.2,0,0.0,5
3,1110,7,3317,4353150,37057,16,120.0,0,0.0,16
3,1110,7,3317,4353150,41938,5,49.55,0,0.0,5
3,1110,7,3317,4353150,42434,5,22.9,0,0.0,5
3,1110,7,3317,4353167,1039,3,91.2,0,0.0,3
3,1110,7,3317,4353167,36410,2,26.0,0,0.0,2
3,1110,7,3317,4386415,35144,1,20.5,0,0.0,1
3,1110,7,3317,4386417,325,2,16.3,0,0.0,2
3,1110,7,3317,4386417,1146,11,235.29,3,64.17,8
3,1110,7,3317,4386417,1240,10,83.8,0,0.0,10
3,1110,7,3317,4386417,1242,11,84.04,0,0.0,11
3,1110,7,3317,4386417,1250,27,206.28,0,0.0,27
3,1110,7,3317,4386417,2233,6,119.64,4,79.76,2
3,1110,7,3317,4386417,3894,6,56.1,0,0.0,6
3,1110,7,3317,4386417,3919,5,22.9,0,0.0,5
3,1110,7,3317,4386417,5310,5,26.4,0,0.0,5
3,1110,7,3317,4386417,30531,3,23.34,0,0.0,3
3,1110,7,3317,4386417,30571,10,62.5,0,0.0,10
3,1110,7,3317,4386417,30574,7,43.75,0,0.0,7
3,1110,7,3317,4386417,32393,11,33.22,0,0.0,11
3,1110,7,3317,4386417,32819,3,26.67,0,0.0,3
3,1110,7,3317,4386417,32933,2,14.08,0,0.0,2
3,1110,7,3317,4386417,35651,20,150.0,0,0.0,20
3,1110,7,3317,4386417,37057,7,52.5,0,0.0,7
3,1110,7,3317,4386417,42434,5,22.9,0,0.0,5
3,1110,7,3317,4386421,35144,25,512.5,0,0.0,25
3,1110,7,3317,4393622,145,2,39.5,0,0.0,2
3,1110,7,3317,4393622,641,7,286.65,0,0.0,7
3,1110,7,3317,4419673,47336,5,62.0,0,0.0,5
3,1110,7,3317,4419673,47611,15,257.25,0,0.0,15
3,1110,7,3317,4722272,1240,4,33.52,0,0.0,4
3,1110,7,3317,4722272,1242,2,15.28,0,0.0,2
3,1110,7,3317,4722272,1250,3,22.92,0,0.0,3
3,1110,7,3317,4722272,1643,3,13.74,0,0.0,3
3,1110,7,3317,4722272,1644,3,13.74,0,0.0,3
3,1110,7,3317,4722272,3894,3,28.05,0,0.0,3
3,1110,7,3317,4722272,4085,2,12.3,0,0.0,2
3,1110,7,3317,4722272,5310,4,21.12,0,0.0,4
3,1110,7,3317,4722272,5380,1,7.41,0,0.0,1
3,1110,7,3317,4722272,30571,2,12.5,0,0.0,2
3,1110,7,3317,4722272,30574,4,25.0,0,0.0,4
3,1110,7,3317,4722272,32393,1,3.02,0,0.0,1
3,1110,7,3317,4722272,32933,1,7.04,0,0.0,1
3,1110,7,3317,4722272,34053,2,9.0,0,0.0,2
3,1110,7,3317,4722272,37057,4,30.0,0,0.0,4
3,1110,7,3318,73605,323,3,24.45,0,0.0,3
3,1110,7,3318,73605,1238,5,49.15,0,0.0,5
3,1110,7,3318,73605,1240,2,16.76,0,0.0,2
3,1110,7,3318,73605,1242,1,7.64,0,0.0,1
3,1110,7,3318,73605,1250,5,38.2,0,0.0,5
3,1110,7,3318,73605,1309,2,13.52,0,0.0,2
3,1110,7,3318,73605,4085,8,49.2,0,0.0,8
3,1110,7,3318,73605,4280,9,54.0,0,0.0,9
3,1110,7,3318,73605,5310,4,21.12,0,0.0,4
3,1110,7,3318,73605,5350,4,38.52,0,0.0,4
3,1110,7,3318,73605,5380,1,7.41,0,0.0,1
3,1110,7,3318,73605,5621,4,32.6,0,0.0,4
3,1110,7,3318,73605,30531,6,46.68,0,0.0,6
3,1110,7,3318,73605,30551,5,26.9,0,0.0,5
3,1110,7,3318,73605,30571,9,56.25,0,0.0,9
3,1110,7,3318,73605,30574,5,31.25,0,0.0,5
3,1110,7,3318,73605,31309,9,56.25,0,0.0,9
3,1110,7,3318,73605,31506,15,93.75,0,0.0,15
3,1110,7,3318,73605,32393,5,15.1,0,0.0,5
3,1110,7,3318,73605,32819,3,26.67,0,0.0,3
3,1110,7,3318,73605,32933,5,35.2,0,0.0,5
3,1110,7,3318,73605,32936,3,21.12,0,0.0,3
3,1110,7,3318,73605,34053,4,18.0,0,0.0,4
3,1110,7,3318,73605,35651,11,82.5,0,0.0,11
3,1110,7,3318,73605,37057,9,67.5,0,0.0,9
3,1110,7,3318,73605,41938,2,19.82,0,0.0,2
3,1110,7,3318,73632,1212,1,8.38,0,0.0,1
3,1110,7,3318,73632,1220,2,15.28,0,0.0,2
